packet_size,duration_ms,src_port,dst_port,failed_logins,request_rate,payload_size,touch_count,bytes_per_ms,payload_ratio,auth_density,privileged_dst,is_tamper_event,request_burst,service_risk,touch_intensity,dwell_score,mesh_signal,event_type,scenario,label,actor_type
353,174,41316,443,0,8.42,142,0,2.0287,0.4023,0.0,0,0,0,0.18,0.0,20.6651,0,status,dashboard_poll,normal,benign
704,295,51459,443,0,4.12,548,0,2.3864,0.7784,0.0,0,0,0,0.18,0.0,71.6019,0,network,firmware_check,normal,benign
500,145,34991,1883,0,12.6,337,0,3.4483,0.674,0.0,1,0,0,0.52,0.0,11.5079,0,network,telemetry_upload,normal,benign
313,160,40920,443,0,8.91,103,0,1.9563,0.3291,0.0,0,0,0,0.18,0.0,17.9574,0,status,dashboard_poll,normal,benign
359,176,38572,80,0,3.15,155,0,2.0398,0.4318,0.0,0,0,0,0.2,0.0,55.873,0,status,dashboard_poll,normal,benign
530,136,54087,443,0,5.15,392,0,3.8971,0.7396,0.0,0,0,0,0.18,0.0,26.4078,0,network,firmware_check,normal,benign
454,151,47325,443,0,10.14,305,0,3.0066,0.6718,0.0,0,0,0,0.18,0.0,14.8915,0,network,telemetry_upload,normal,benign
885,66,49310,1883,9,136.79,429,2,13.4091,0.4847,0.0658,1,1,1,0.52,0.667,0.4825,0,tamper,physical_tamper,attack,human
187,81,58770,1883,0,5.39,66,0,2.3086,0.3529,0.0,1,0,0,0.52,0.0,15.0278,1,mesh_alert,mesh_status,normal,benign
650,316,28406,443,0,6.54,505,0,2.057,0.7769,0.0,0,0,0,0.18,0.0,48.318,0,network,firmware_check,normal,benign
279,170,40166,8080,5,46.27,125,0,1.6412,0.448,0.1081,0,0,0,0.28,0.0,3.6741,1,mesh_alert,mesh_pivot_alert,attack,apt
378,142,40015,80,0,10.13,158,0,2.662,0.418,0.0,0,0,0,0.2,0.0,14.0178,0,status,dashboard_poll,normal,benign
527,118,45654,1883,0,11.37,400,0,4.4661,0.759,0.0,1,0,0,0.52,0.0,10.3782,0,network,telemetry_upload,normal,benign
133,131,50489,1883,0,6.27,55,0,1.0153,0.4135,0.0,1,0,0,0.52,0.0,20.8931,1,mesh_alert,mesh_status,normal,benign
371,180,30361,80,0,10.78,188,0,2.0611,0.5067,0.0,0,0,0,0.2,0.0,16.6976,0,status,dashboard_poll,normal,benign
244,104,26000,443,0,7.64,112,0,2.3462,0.459,0.0,0,0,0,0.18,0.0,13.6126,0,heartbeat,heartbeat,normal,benign
300,133,43129,443,0,14.19,160,0,2.2556,0.5333,0.0,0,0,0,0.18,0.0,9.3728,0,status,dashboard_poll,normal,benign
939,166,37677,23,7,108.14,315,4,5.6566,0.3355,0.0647,1,1,1,0.92,1.333,1.535,0,tamper,physical_tamper,attack,human
219,92,30743,1883,0,6.91,93,0,2.3804,0.4247,0.0,1,0,0,0.52,0.0,13.314,1,mesh_alert,mesh_status,normal,benign
1375,18,61209,8080,2,301.78,1264,0,76.3889,0.9193,0.0066,0,0,1,0.28,0.0,0.0596,0,network,request_flood,attack,bot
242,793,57518,80,3,16.83,210,0,0.3052,0.8678,0.1783,0,0,0,0.2,0.0,47.1182,0,network,low_and_slow_probe,attack,apt
248,119,41137,1883,0,2.77,97,0,2.084,0.3911,0.0,1,0,0,0.52,0.0,42.9603,1,mesh_alert,mesh_status,normal,benign
486,185,39522,443,0,12.53,350,0,2.627,0.7202,0.0,0,0,0,0.18,0.0,14.7646,0,network,telemetry_upload,normal,benign
516,220,54040,443,0,3.76,418,0,2.3455,0.8101,0.0,0,0,0,0.18,0.0,58.5106,0,network,firmware_check,normal,benign
235,98,46810,1883,0,5.13,95,0,2.398,0.4043,0.0,1,0,0,0.52,0.0,19.1033,1,mesh_alert,mesh_status,normal,benign
517,145,30441,443,0,6.64,404,0,3.5655,0.7814,0.0,0,0,0,0.18,0.0,21.8373,0,network,telemetry_upload,normal,benign
368,184,54744,443,0,4.34,295,0,2.0,0.8016,0.0,0,0,0,0.18,0.0,42.3963,0,network,firmware_check,normal,benign
1227,21,54069,1883,0,242.67,1118,0,58.4286,0.9112,0.0,1,0,1,0.52,0.0,0.0865,0,network,request_flood,attack,bot
270,203,48169,3389,14,53.28,227,0,1.33,0.8407,0.2628,1,0,0,0.96,0.0,3.8101,0,network,credential_stuffing,attack,human
203,83,61323,1883,0,4.09,79,0,2.4458,0.3892,0.0,1,0,0,0.52,0.0,20.2934,1,mesh_alert,mesh_status,normal,benign
222,106,41059,1883,0,8.78,106,0,2.0943,0.4775,0.0,1,0,0,0.52,0.0,12.0729,0,heartbeat,heartbeat,normal,benign
186,76,63470,1883,0,7.07,71,0,2.4474,0.3817,0.0,1,0,0,0.52,0.0,10.7496,1,mesh_alert,mesh_status,normal,benign
287,89,54243,1883,0,8.29,138,0,3.2247,0.4808,0.0,1,0,0,0.52,0.0,10.7358,0,heartbeat,heartbeat,normal,benign
140,112,40840,1883,0,4.25,60,0,1.25,0.4286,0.0,1,0,0,0.52,0.0,26.3529,1,mesh_alert,mesh_status,normal,benign
335,158,31958,443,0,11.75,156,0,2.1203,0.4657,0.0,0,0,0,0.18,0.0,13.4468,0,network,telemetry_upload,normal,benign
104,23,44874,25,1,178.42,36,0,4.5217,0.3462,0.0056,1,0,1,0.12,0.0,0.1289,0,network,port_scan,attack,bot
210,435,45844,443,1,7.23,208,0,0.4828,0.9905,0.1383,0,0,0,0.18,0.0,60.166,0,network,low_and_slow_probe,attack,apt
536,222,47048,443,0,2.26,469,0,2.4144,0.875,0.0,0,0,0,0.18,0.0,98.2301,0,network,firmware_check,normal,benign
148,23,52844,22,2,136.53,87,0,6.4348,0.5878,0.0146,1,0,1,0.86,0.0,0.1685,0,network,port_scan,attack,bot
400,226,56120,443,0,2.92,296,0,1.7699,0.74,0.0,0,0,0,0.18,0.0,77.3973,0,network,firmware_check,normal,benign
299,97,38314,1883,0,6.73,114,0,3.0825,0.3813,0.0,1,0,0,0.52,0.0,14.4131,0,heartbeat,heartbeat,normal,benign
502,129,31762,8080,0,13.95,400,0,3.8915,0.7968,0.0,0,0,0,0.28,0.0,9.2473,0,network,telemetry_upload,normal,benign
407,158,34343,1883,0,22.36,191,0,2.5759,0.4693,0.0,1,0,0,0.52,0.0,7.0662,0,network,telemetry_upload,normal,benign
356,170,31509,80,0,9.74,137,0,2.0941,0.3848,0.0,0,0,0,0.2,0.0,17.4538,0,status,dashboard_poll,normal,benign
275,91,25740,443,0,6.93,96,0,3.022,0.3491,0.0,0,0,0,0.18,0.0,13.1313,0,heartbeat,heartbeat,normal,benign
178,75,64375,1883,0,1.77,78,0,2.3733,0.4382,0.0,1,0,0,0.52,0.0,42.3729,1,mesh_alert,mesh_status,normal,benign
193,73,49321,1883,0,4.59,64,0,2.6438,0.3316,0.0,1,0,0,0.52,0.0,15.9041,1,mesh_alert,mesh_status,normal,benign
440,143,30304,1883,0,18.57,298,0,3.0769,0.6773,0.0,1,0,0,0.52,0.0,7.7006,0,network,telemetry_upload,normal,benign
143,604,55308,443,2,14.83,145,1,0.2368,1.014,0.1349,0,0,0,0.18,0.333,40.7283,0,network,low_and_slow_probe,attack,apt
217,97,38877,1883,0,5.38,84,0,2.2371,0.3871,0.0,1,0,0,0.52,0.0,18.0297,1,mesh_alert,mesh_status,normal,benign
401,220,50515,80,0,9.48,222,0,1.8227,0.5536,0.0,0,0,0,0.2,0.0,23.2068,0,status,dashboard_poll,normal,benign
168,80,55706,1883,0,7.5,73,0,2.1,0.4345,0.0,1,0,0,0.52,0.0,10.6667,1,mesh_alert,mesh_status,normal,benign
179,98,44869,1883,0,8.44,59,0,1.8265,0.3296,0.0,1,0,0,0.52,0.0,11.6114,1,mesh_alert,mesh_status,normal,benign
603,262,50131,443,0,5.18,536,0,2.3015,0.8889,0.0,0,0,0,0.18,0.0,50.5792,0,network,firmware_check,normal,benign
297,97,41679,1883,0,5.75,135,0,3.0619,0.4545,0.0,1,0,0,0.52,0.0,16.8696,0,heartbeat,heartbeat,normal,benign
1343,8,54007,1883,1,340.67,589,0,167.875,0.4386,0.0029,1,0,1,0.52,0.0,0.0235,0,network,request_flood,attack,bot
296,186,38284,80,0,9.62,102,0,1.5914,0.3446,0.0,0,0,0,0.2,0.0,19.3347,0,status,dashboard_poll,normal,benign
216,84,30486,1883,0,5.77,89,0,2.5714,0.412,0.0,1,0,0,0.52,0.0,14.5581,1,mesh_alert,mesh_status,normal,benign
434,238,63180,443,0,3.11,371,0,1.8235,0.8548,0.0,0,0,0,0.18,0.0,76.5273,0,network,firmware_check,normal,benign
266,161,57029,443,0,5.1,104,0,1.6522,0.391,0.0,0,0,0,0.18,0.0,31.5686,0,status,dashboard_poll,normal,benign
552,160,38138,3389,12,106.89,716,2,3.45,1.2971,0.1123,1,1,1,0.96,0.667,1.4969,0,tamper,physical_tamper,attack,human
292,124,45422,1883,0,4.76,155,0,2.3548,0.5308,0.0,1,0,0,0.52,0.0,26.0504,0,heartbeat,heartbeat,normal,benign
180,9,53867,25,0,140.8,86,0,20.0,0.4778,0.0,1,0,1,0.12,0.0,0.0639,0,network,port_scan,attack,bot
280,203,35591,443,0,8.21,117,0,1.3793,0.4179,0.0,0,0,0,0.18,0.0,24.7259,0,status,dashboard_poll,normal,benign
399,194,54690,443,0,11.49,202,0,2.0567,0.5063,0.0,0,0,0,0.18,0.0,16.8842,0,status,dashboard_poll,normal,benign
282,100,49586,443,0,7.11,150,0,2.82,0.5319,0.0,0,0,0,0.18,0.0,14.0647,0,heartbeat,heartbeat,normal,benign
303,120,47064,8080,0,19.78,178,0,2.525,0.5875,0.0,0,0,0,0.28,0.0,6.0667,0,network,telemetry_upload,normal,benign
269,98,48722,1883,0,5.09,101,0,2.7449,0.3755,0.0,1,0,0,0.52,0.0,19.2534,0,heartbeat,heartbeat,normal,benign
481,347,50387,443,0,5.57,413,0,1.3862,0.8586,0.0,0,0,0,0.18,0.0,62.298,0,network,firmware_check,normal,benign
259,106,38238,1883,0,11.04,102,0,2.4434,0.3938,0.0,1,0,0,0.52,0.0,9.6014,0,heartbeat,heartbeat,normal,benign
413,300,48869,443,0,5.19,336,0,1.3767,0.8136,0.0,0,0,0,0.18,0.0,57.8035,0,network,firmware_check,normal,benign
259,100,30538,443,0,3.97,141,0,2.59,0.5444,0.0,0,0,0,0.18,0.0,25.1889,0,heartbeat,heartbeat,normal,benign
564,266,22050,443,0,1.07,387,0,2.1203,0.6862,0.0,0,0,0,0.18,0.0,248.5981,0,network,firmware_check,normal,benign
245,107,34098,1883,0,4.07,75,0,2.2897,0.3061,0.0,1,0,0,0.52,0.0,26.2899,1,mesh_alert,mesh_status,normal,benign
306,84,61854,1883,0,8.27,146,0,3.6429,0.4771,0.0,1,0,0,0.52,0.0,10.1572,0,heartbeat,heartbeat,normal,benign
206,154,61554,8080,5,39.38,171,0,1.3377,0.8301,0.127,0,0,0,0.28,0.0,3.9106,1,mesh_alert,mesh_pivot_alert,attack,apt
66,24,46003,3389,1,149.16,23,0,2.75,0.3485,0.0067,1,0,1,0.96,0.0,0.1609,0,network,port_scan,attack,bot
475,143,26847,1883,0,8.11,293,0,3.3217,0.6168,0.0,1,0,0,0.52,0.0,17.6326,0,network,telemetry_upload,normal,benign
358,133,28033,8080,0,19.22,251,0,2.6917,0.7011,0.0,0,0,0,0.28,0.0,6.9199,0,network,telemetry_upload,normal,benign
275,96,24680,443,0,6.75,126,0,2.8646,0.4582,0.0,0,0,0,0.18,0.0,14.2222,0,heartbeat,heartbeat,normal,benign
204,67,31563,1883,0,5.32,82,0,3.0448,0.402,0.0,1,0,0,0.52,0.0,12.594,1,mesh_alert,mesh_status,normal,benign
357,113,64680,8080,3,28.38,99,0,3.1593,0.2773,0.1057,0,0,0,0.28,0.0,3.9817,1,mesh_alert,mesh_pivot_alert,attack,apt
577,117,53048,3389,10,132.23,725,4,4.9316,1.2565,0.0756,1,1,1,0.96,1.333,0.8848,0,tamper,physical_tamper,attack,human
321,79,25813,1883,0,4.82,137,0,4.0633,0.4268,0.0,1,0,0,0.52,0.0,16.39,0,heartbeat,heartbeat,normal,benign
370,120,52426,8080,0,13.16,289,0,3.0833,0.7811,0.0,0,0,0,0.28,0.0,9.1185,0,network,telemetry_upload,normal,benign
581,291,35883,443,0,3.18,393,0,1.9966,0.6764,0.0,0,0,0,0.18,0.0,91.5094,0,network,firmware_check,normal,benign
135,81,62790,1883,0,5.61,51,0,1.6667,0.3778,0.0,1,0,0,0.52,0.0,14.4385,1,mesh_alert,mesh_status,normal,benign
158,38,36665,22,0,90.17,76,0,4.1579,0.481,0.0,1,0,1,0.86,0.0,0.4214,0,network,port_scan,attack,bot
182,157,41092,3389,18,67.43,316,0,1.1592,1.5,0.2669,1,0,0,0.96,0.0,2.3283,0,network,credential_stuffing,attack,human
216,84,53607,443,0,9.54,86,0,2.5714,0.3981,0.0,0,0,0,0.18,0.0,8.805,0,heartbeat,heartbeat,normal,benign
298,150,48462,1883,0,5.89,108,0,1.9867,0.3624,0.0,1,0,0,0.52,0.0,25.4669,0,heartbeat,heartbeat,normal,benign
224,102,50256,1883,0,6.42,83,0,2.1961,0.3705,0.0,1,0,0,0.52,0.0,15.8879,1,mesh_alert,mesh_status,normal,benign
214,78,25064,1883,0,7.64,87,0,2.7436,0.4065,0.0,1,0,0,0.52,0.0,10.2094,1,mesh_alert,mesh_status,normal,benign
1392,21,45255,1883,2,337.15,896,0,66.2857,0.6437,0.0059,1,0,1,0.52,0.0,0.0623,0,network,request_flood,attack,bot
217,99,56273,1883,0,4.53,103,0,2.1919,0.4747,0.0,1,0,0,0.52,0.0,21.8543,0,heartbeat,heartbeat,normal,benign
351,153,54495,443,0,12.03,277,0,2.2941,0.7892,0.0,0,0,0,0.18,0.0,12.7182,0,network,telemetry_upload,normal,benign
226,87,26519,1883,0,4.78,85,0,2.5977,0.3761,0.0,1,0,0,0.52,0.0,18.2008,1,mesh_alert,mesh_status,normal,benign
394,190,23074,8080,0,10.45,257,0,2.0737,0.6523,0.0,0,0,0,0.28,0.0,18.1818,0,network,telemetry_upload,normal,benign
314,87,45480,443,0,5.91,166,0,3.6092,0.5287,0.0,0,0,0,0.18,0.0,14.7208,0,heartbeat,heartbeat,normal,benign
245,167,63405,80,0,5.47,98,0,1.4671,0.4,0.0,0,0,0,0.2,0.0,30.5302,0,status,dashboard_poll,normal,benign
553,303,38884,443,0,5.14,340,0,1.8251,0.6148,0.0,0,0,0,0.18,0.0,58.9494,0,network,firmware_check,normal,benign
293,172,34262,1883,5,31.29,156,0,1.7035,0.5324,0.1598,1,0,0,0.52,0.0,5.497,1,mesh_alert,mesh_pivot_alert,attack,apt
301,203,39000,80,0,3.89,136,0,1.4828,0.4518,0.0,0,0,0,0.2,0.0,52.1851,0,status,dashboard_poll,normal,benign
382,197,55713,8080,0,16.65,185,0,1.9391,0.4843,0.0,0,0,0,0.28,0.0,11.8318,0,network,telemetry_upload,normal,benign
356,194,30427,80,0,10.44,167,0,1.8351,0.4691,0.0,0,0,0,0.2,0.0,18.5824,0,status,dashboard_poll,normal,benign
311,183,41893,80,0,9.64,145,0,1.6995,0.4662,0.0,0,0,0,0.2,0.0,18.9834,0,status,dashboard_poll,normal,benign
695,223,64798,443,0,4.55,623,0,3.1166,0.8964,0.0,0,0,0,0.18,0.0,49.011,0,network,firmware_check,normal,benign
952,74,64191,23,10,110.75,632,3,12.8649,0.6639,0.0903,1,1,1,0.92,1.0,0.6682,0,tamper,physical_tamper,attack,human
236,102,44062,1883,0,6.0,91,0,2.3137,0.3856,0.0,1,0,0,0.52,0.0,17.0,1,mesh_alert,mesh_status,normal,benign
361,181,29568,80,0,7.47,135,0,1.9945,0.374,0.0,0,0,0,0.2,0.0,24.2303,0,status,dashboard_poll,normal,benign
486,203,26471,1883,0,16.22,384,0,2.3941,0.7901,0.0,1,0,0,0.52,0.0,12.5154,0,network,telemetry_upload,normal,benign
245,102,46898,443,0,10.6,112,0,2.402,0.4571,0.0,0,0,0,0.18,0.0,9.6226,0,heartbeat,heartbeat,normal,benign
351,86,58295,443,0,6.47,187,0,4.0814,0.5328,0.0,0,0,0,0.18,0.0,13.2921,0,heartbeat,heartbeat,normal,benign
532,278,43343,443,0,3.76,387,0,1.9137,0.7274,0.0,0,0,0,0.18,0.0,73.9362,0,network,firmware_check,normal,benign
986,15,36366,80,1,320.62,465,0,65.7333,0.4716,0.0031,0,0,1,0.2,0.0,0.0468,0,network,request_flood,attack,bot
353,150,32691,80,0,11.24,211,0,2.3533,0.5977,0.0,0,0,0,0.2,0.0,13.3452,0,status,dashboard_poll,normal,benign
171,74,38747,1883,0,1.5,45,0,2.3108,0.2632,0.0,1,0,0,0.52,0.0,49.3333,1,mesh_alert,mesh_status,normal,benign
515,124,30253,443,0,17.35,345,0,4.1532,0.6699,0.0,0,0,0,0.18,0.0,7.147,0,network,telemetry_upload,normal,benign
295,87,36992,443,0,11.18,107,0,3.3908,0.3627,0.0,0,0,0,0.18,0.0,7.7818,0,heartbeat,heartbeat,normal,benign
233,163,50870,80,0,8.36,97,0,1.4294,0.4163,0.0,0,0,0,0.2,0.0,19.4976,0,status,dashboard_poll,normal,benign
179,13,33844,3389,2,175.83,54,0,13.7692,0.3017,0.0114,1,0,1,0.96,0.0,0.0739,0,network,port_scan,attack,bot
488,168,59806,1883,0,14.34,332,0,2.9048,0.6803,0.0,1,0,0,0.52,0.0,11.7155,0,network,telemetry_upload,normal,benign
254,198,62995,3389,18,38.73,341,0,1.2828,1.3425,0.4648,1,0,0,0.96,0.0,5.1123,0,network,credential_stuffing,attack,human
310,91,52196,1883,0,6.61,160,0,3.4066,0.5161,0.0,1,0,0,0.52,0.0,13.767,0,heartbeat,heartbeat,normal,benign
261,192,64611,443,2,53.1,172,0,1.3594,0.659,0.0377,0,0,0,0.18,0.0,3.6158,1,mesh_alert,mesh_pivot_alert,attack,apt
323,76,48589,443,0,7.71,142,0,4.25,0.4396,0.0,0,0,0,0.18,0.0,9.8573,0,heartbeat,heartbeat,normal,benign
441,150,44960,443,0,6.68,261,0,2.94,0.5918,0.0,0,0,0,0.18,0.0,22.4551,0,status,dashboard_poll,normal,benign
706,242,35311,443,0,3.26,451,0,2.9174,0.6388,0.0,0,0,0,0.18,0.0,74.2331,0,network,firmware_check,normal,benign
271,76,62874,1883,0,5.67,112,0,3.5658,0.4133,0.0,1,0,0,0.52,0.0,13.4039,0,heartbeat,heartbeat,normal,benign
579,265,38699,443,0,4.56,439,0,2.1849,0.7582,0.0,0,0,0,0.18,0.0,58.114,0,network,firmware_check,normal,benign
253,114,61028,443,0,4.74,89,0,2.2193,0.3518,0.0,0,0,0,0.18,0.0,24.0506,0,heartbeat,heartbeat,normal,benign
375,191,50319,8080,0,8.24,270,0,1.9634,0.72,0.0,0,0,0,0.28,0.0,23.1796,0,network,telemetry_upload,normal,benign
598,213,34799,443,0,4.49,456,0,2.8075,0.7625,0.0,0,0,0,0.18,0.0,47.4388,0,network,firmware_check,normal,benign
264,186,32668,80,0,7.64,132,0,1.4194,0.5,0.0,0,0,0,0.2,0.0,24.3455,0,status,dashboard_poll,normal,benign
271,85,40437,1883,0,4.05,113,0,3.1882,0.417,0.0,1,0,0,0.52,0.0,20.9877,0,heartbeat,heartbeat,normal,benign
226,91,54962,443,0,10.79,84,0,2.4835,0.3717,0.0,0,0,0,0.18,0.0,8.4337,0,heartbeat,heartbeat,normal,benign
297,411,45114,1883,3,10.46,82,1,0.7226,0.2761,0.2868,1,0,0,0.52,0.333,39.2925,0,network,low_and_slow_probe,attack,apt
396,143,63809,1883,0,13.74,309,0,2.7692,0.7803,0.0,1,0,0,0.52,0.0,10.4076,0,network,telemetry_upload,normal,benign
296,182,42743,80,0,5.84,148,0,1.6264,0.5,0.0,0,0,0,0.2,0.0,31.1644,0,status,dashboard_poll,normal,benign
201,86,26481,1883,0,3.44,54,0,2.3372,0.2687,0.0,1,0,0,0.52,0.0,25.0,1,mesh_alert,mesh_status,normal,benign
416,121,49948,1883,0,17.59,235,0,3.438,0.5649,0.0,1,0,0,0.52,0.0,6.8789,0,network,telemetry_upload,normal,benign
561,156,53486,23,7,127.52,560,1,3.5962,0.9982,0.0549,1,1,1,0.92,0.333,1.2233,0,tamper,physical_tamper,attack,human
313,119,42767,443,0,7.19,154,0,2.6303,0.492,0.0,0,0,0,0.18,0.0,16.5508,0,status,dashboard_poll,normal,benign
431,133,35709,8080,0,11.61,214,0,3.2406,0.4965,0.0,0,0,0,0.28,0.0,11.4556,0,network,telemetry_upload,normal,benign
366,146,31329,80,0,9.62,123,0,2.5068,0.3361,0.0,0,0,0,0.2,0.0,15.1767,0,status,dashboard_poll,normal,benign
409,177,40284,443,0,4.96,220,0,2.3107,0.5379,0.0,0,0,0,0.18,0.0,35.6855,0,status,dashboard_poll,normal,benign
436,109,25289,443,0,11.93,237,0,4.0,0.5436,0.0,0,0,0,0.18,0.0,9.1366,0,status,dashboard_poll,normal,benign
390,273,59155,443,0,11.42,138,0,1.4286,0.3538,0.0,0,0,0,0.18,0.0,23.9054,0,status,dashboard_poll,normal,benign
321,156,32390,443,0,17.22,183,0,2.0577,0.5701,0.0,0,0,0,0.18,0.0,9.0592,0,network,telemetry_upload,normal,benign
578,265,50449,443,0,2.58,459,0,2.1811,0.7941,0.0,0,0,0,0.18,0.0,102.7132,0,network,firmware_check,normal,benign
398,204,43844,80,0,7.2,198,0,1.951,0.4975,0.0,0,0,0,0.2,0.0,28.3333,0,status,dashboard_poll,normal,benign
687,270,22979,443,0,3.19,593,0,2.5444,0.8632,0.0,0,0,0,0.18,0.0,84.6395,0,network,firmware_check,normal,benign
221,570,59639,80,2,17.3,114,0,0.3877,0.5158,0.1156,0,0,0,0.2,0.0,32.948,0,network,low_and_slow_probe,attack,apt
656,174,27844,443,0,3.03,600,0,3.7701,0.9146,0.0,0,0,0,0.18,0.0,57.4257,0,network,firmware_check,normal,benign
272,118,57494,1883,0,10.36,119,0,2.3051,0.4375,0.0,1,0,0,0.52,0.0,11.39,0,heartbeat,heartbeat,normal,benign
177,35,38192,8080,1,142.95,62,0,5.0571,0.3503,0.007,0,0,1,0.28,0.0,0.2448,0,network,port_scan,attack,bot
362,186,38905,443,0,9.26,145,0,1.9462,0.4006,0.0,0,0,0,0.18,0.0,20.0864,0,status,dashboard_poll,normal,benign
322,93,33029,1883,0,6.7,168,0,3.4624,0.5217,0.0,1,0,0,0.52,0.0,13.8806,0,heartbeat,heartbeat,normal,benign
64,12,59913,22,2,132.4,64,0,5.3333,1.0,0.0151,1,0,1,0.86,0.0,0.0906,0,network,port_scan,attack,bot
188,407,55876,1883,4,14.53,155,0,0.4619,0.8245,0.2753,1,0,0,0.52,0.0,28.011,0,network,low_and_slow_probe,attack,apt
453,157,48081,8080,0,13.41,271,0,2.8854,0.5982,0.0,0,0,0,0.28,0.0,11.7077,0,network,telemetry_upload,normal,benign
499,260,45501,443,0,5.83,393,0,1.9192,0.7876,0.0,0,0,0,0.18,0.0,44.5969,0,network,firmware_check,normal,benign
172,18,44866,53,0,138.19,20,0,9.5556,0.1163,0.0,0,0,1,0.12,0.0,0.1303,0,network,port_scan,attack,bot
292,83,34573,1883,0,9.86,115,0,3.5181,0.3938,0.0,1,0,0,0.52,0.0,8.4178,0,heartbeat,heartbeat,normal,benign
167,75,43178,1883,0,5.62,51,0,2.2267,0.3054,0.0,1,0,0,0.52,0.0,13.3452,1,mesh_alert,mesh_status,normal,benign
298,89,46742,1883,0,2.5,153,0,3.3483,0.5134,0.0,1,0,0,0.52,0.0,35.6,0,heartbeat,heartbeat,normal,benign
226,83,31983,1883,0,6.21,70,0,2.7229,0.3097,0.0,1,0,0,0.52,0.0,13.3655,1,mesh_alert,mesh_status,normal,benign
416,156,42644,1883,0,18.1,294,0,2.6667,0.7067,0.0,1,0,0,0.52,0.0,8.6188,0,network,telemetry_upload,normal,benign
207,97,47411,1883,0,5.21,76,0,2.134,0.3671,0.0,1,0,0,0.52,0.0,18.618,1,mesh_alert,mesh_status,normal,benign
542,255,24678,443,0,5.71,356,0,2.1255,0.6568,0.0,0,0,0,0.18,0.0,44.6585,0,network,firmware_check,normal,benign
306,94,38339,1883,0,6.2,114,0,3.2553,0.3725,0.0,1,0,0,0.52,0.0,15.1613,0,heartbeat,heartbeat,normal,benign
287,95,45531,1883,0,5.92,154,0,3.0211,0.5366,0.0,1,0,0,0.52,0.0,16.0473,0,heartbeat,heartbeat,normal,benign
720,236,31866,443,0,6.0,532,0,3.0508,0.7389,0.0,0,0,0,0.18,0.0,39.3333,0,network,firmware_check,normal,benign
256,101,30518,443,0,6.89,120,0,2.5347,0.4688,0.0,0,0,0,0.18,0.0,14.6589,0,heartbeat,heartbeat,normal,benign
561,120,60245,443,0,5.79,482,0,4.675,0.8592,0.0,0,0,0,0.18,0.0,20.7254,0,network,firmware_check,normal,benign
289,88,45004,443,0,8.37,135,0,3.2841,0.4671,0.0,0,0,0,0.18,0.0,10.5137,0,heartbeat,heartbeat,normal,benign
882,16,32831,80,1,364.95,1142,0,55.125,1.2948,0.0027,0,0,1,0.2,0.0,0.0438,0,network,request_flood,attack,bot
454,219,55513,8080,0,11.86,347,0,2.0731,0.7643,0.0,0,0,0,0.28,0.0,18.4654,0,network,telemetry_upload,normal,benign
314,190,32395,80,0,10.34,170,0,1.6526,0.5414,0.0,0,0,0,0.2,0.0,18.3752,0,status,dashboard_poll,normal,benign
445,160,36813,1883,0,20.74,270,0,2.7812,0.6067,0.0,1,0,0,0.52,0.0,7.7146,0,network,telemetry_upload,normal,benign
320,78,55203,1883,0,10.86,158,0,4.1026,0.4938,0.0,1,0,0,0.52,0.0,7.1823,0,heartbeat,heartbeat,normal,benign
1184,17,52608,1883,0,317.23,1445,0,69.6471,1.2204,0.0,1,0,1,0.52,0.0,0.0536,0,network,request_flood,attack,bot
283,86,50512,1883,0,4.27,123,0,3.2907,0.4346,0.0,1,0,0,0.52,0.0,20.1405,1,mesh_alert,mesh_status,normal,benign
705,204,23853,443,0,5.95,458,0,3.4559,0.6496,0.0,0,0,0,0.18,0.0,34.2857,0,network,firmware_check,normal,benign
460,216,57508,443,0,6.81,144,0,2.1296,0.313,0.0,0,0,0,0.18,0.0,31.7181,0,status,dashboard_poll,normal,benign
282,138,38161,443,0,11.27,124,0,2.0435,0.4397,0.0,0,0,0,0.18,0.0,12.2449,0,heartbeat,heartbeat,normal,benign
151,687,60694,443,4,11.52,216,1,0.2198,1.4305,0.3472,0,0,0,0.18,0.333,59.6354,0,network,low_and_slow_probe,attack,apt
255,95,37412,1883,0,8.48,136,0,2.6842,0.5333,0.0,1,0,0,0.52,0.0,11.2028,0,heartbeat,heartbeat,normal,benign
725,217,44844,443,0,2.77,590,0,3.341,0.8138,0.0,0,0,0,0.18,0.0,78.3394,0,network,firmware_check,normal,benign
707,152,58651,3389,7,114.18,699,1,4.6513,0.9887,0.0613,1,1,1,0.96,0.333,1.3312,0,tamper,physical_tamper,attack,human
499,183,38026,443,0,5.15,430,0,2.7268,0.8617,0.0,0,0,0,0.18,0.0,35.534,0,network,firmware_check,normal,benign
566,170,25927,443,0,5.64,367,0,3.3294,0.6484,0.0,0,0,0,0.18,0.0,30.1418,0,network,firmware_check,normal,benign
273,112,64480,443,0,8.6,132,0,2.4375,0.4835,0.0,0,0,0,0.18,0.0,13.0233,0,heartbeat,heartbeat,normal,benign
235,106,59408,1883,0,11.33,116,0,2.217,0.4936,0.0,1,0,0,0.52,0.0,9.3557,0,heartbeat,heartbeat,normal,benign
236,163,63195,80,0,6.99,80,0,1.4479,0.339,0.0,0,0,0,0.2,0.0,23.319,0,status,dashboard_poll,normal,benign
